ano,quantidade_vinculos_ativos,cep,bairros_fortaleza
2019,1,60525345, 
2019,4,60765623, 
2019,5,60533697, 
2019,1,60455515, 
2019,2,60120375, 
2019,1,60192120, 
2019,1,60175047, 
2019,2,60533661, 
2019,5,60833005, 
2019,116,60730202, 
2019,1,60450675, 
2019,36,60351364, 
2019,3,60711055, 
2019,2,60410341, 
2019,6,60711445, 
2019,15,60520465, 
2019,1,60410622, 
2019,15,60140035, 
2019,6,60165078, 
2019,13,60441035, 
2019,10,60850015, 
2019,39,60824115, 
2019,69,60175047, 
2019,1,60830632, 
2019,52,60140035, 
2019,16,60160196, 
2019,16,60712003, 
2019,1,60533632, 
2019,1,60843260, 
2019,3,60843270, 
2019,144,60863254, 
2019,1,60810145, 
2019,32,60015108, 
2019,3,60455682, 
2019,15,60720015, 
2019,3,60192310, 
2019,3,60731734, 
2019,6,60182012, 
2019,1,60767835, 
2019,2,60135215, 
2019,1,60864355, 
2019,2,60192072, 
2019,8,60440118, 
2019,2,60740005, 
2019,3,60764315, 
2019,2,60712023, 
2019,1,60740745, 
2019,39,60842120, 
2019,18,60873065, 
2019,1,60170192, 
2019,11,60822305, 
2019,1,60441005, 
2019,2,60834265, 
2019,1,60410072, 
2019,1,60861211, 
2019,13,60874365, 
2019,1,60520102, 
2019,7,60711055, 
2019,9,60750015, 
2019,112,60192205, 
2019,2,60710435, 
2019,7,60720605, 
2019,27,60410672, 
2019,1,60355512, 
2019,1,60833005, 
2019,7,60822305, 
2019,1,60410355, 
2019,1,60864205, 
2019,3,60836075, 
2019,6,60711055, 
2019,3,60192105, 
2019,1,60352642, 
2019,1,60110355, 
2019,2,60760715, 
2019,4,60840285, 
2019,47,60526075, 
2019,5,60543451, 
2019,6,60543362, 
2019,2,60352645, 
2019,4,60175218, 
2019,26,60810015, 
2019,12,60411205, 
2019,1,60541664, 
2019,47,60110535, 
2019,5,60861128, 
2019,2,60410329, 
2019,1,60850015, 
2019,6,60175657, 
2019,6,60520102, 
2019,6,60410072, 
2019,17,60192105, 
2019,103,60864012, 
2019,1,60410355, 
2019,8,60822305, 
2019,60,60834355, 
2019,3,60822315, 
2019,6,60743246, 
2019,19,60864255, 
2019,8,60320105, 
2019,16,60135238, 
2019,4,60712165, 
2019,2,60834510, 
2019,108,60440552, 
2019,106,60861211, 
2019,4399,60822325, 
2019,9,60355512, 
2019,2,60833252, 
2019,2,60520101, 
2019,2,60833241, 
2019,17,60346215, 
2019,2,60714242, 
2019,35,60821075, 
2019,7,60330878, 
2019,13,60140025, 
2019,3,60335195, 
2019,10,60843240, 
2019,3,60525455, 
2019,5,60710684, 
2019,4,60541664, 
2019,10,60822142, 
2019,1,60876685, 
2019,10,60811970, 
2019,6,60763655, 
2019,2,60160196, 
2019,1,60355633, 
2019,3,60840285, 
2019,1,60345602, 
2019,26,60192105, 
2019,1,60421035, 
2019,1,60192105, 
2019,3,60192105, 
2019,18,60192105, 
2019,1,60192105, 
2019,9,60140032, 
2019,5,60830005, 
2019,43,60410545, 
2019,4,60833175, 
2019,4,60440231, 
2019,159,60864012, 
2019,14,60336236, 
2019,16,60160196, 
2019,14,60320278, 
2019,19,60840285, 
2019,4,60741215, 
2019,1,60840115, 
2019,5,60355512, 
2019,6,60520795, 
2019,7,60541704, 
2019,10,60160194, 
2019,2,60720971, 
2019,1,60182455, 
2019,3,60192105, 
2019,22,60183696, 
2019,1,60766235, 
2019,3,60711055, 
2019,4,60520022, 
2019,66,60533971, 
2019,21,60712003, 
2019,28,60840285, 
2019,1,60711055, 
2019,1,60442108, 
2019,4,60192350, 
2019,1,60510055, 
2019,6,60834475, 
2019,3,60810165, 
2019,3,60822265, 
2019,10,60440593, 
2019,2,60861211, 
2019,2,60763646, 
2019,57,60821802, 
2019,6,60834195, 
2019,1,60347452, 
2019,1,60813695, 
2019,2,99999999, 
2019,5,60160196, 
2019,2,60181475, 
2019,4,60862083, 
2019,12,60175426, 
2019,5,60450175, 
2019,1,60192200, 
2019,9,60410321, 
2019,29,60521075, 
2019,1,60175082, 
2019,12,60712092, 
2019,2,60000000, 
2019,5,60842220, 
2019,2,60861105, 
2019,2,60820015, 
2019,1,60834385, 
2019,69,60842395, 
2019,6,60135222, 
2019,4,60183712, 
2019,51,60182005, 
2019,5,60810019, 
2019,2,60731534, 
2019,2,60135228, 
2019,4,60440845, 
2019,5,60355633, 
2019,1,60450672, 
2019,1,60455365, 
2019,6,61905292, 
2019,6,60135218, 
2019,161,60135218, 
2019,3,60410442, 
2019,2,60850665, 
2019,1,60055264, 
2019,9,60763015, 
2019,4,60832805, 
2019,5,60425235, 
2019,4,60731725, 
2019,3,60421105, 
2019,3,60821525, 
2019,9,60766465, 
2019,9,60450675, 
2019,1,60160196, 
2019,17,60425685, 
2019,59,60192105, 
2019,74,60192105, 
2019,6,60192105, 
2019,1,60840285, 
2019,42,60520102, 
2019,7,60833414, 
2019,2,60520102, 
2019,3,60000000, 
2019,4,60000000, 
2019,1,60345662, 
2019,6,60710684, 
2019,1,60455305, 
2019,11,60874212, 
2019,3,60411075, 
2019,49,60411055, 
2019,1,60191670, 
2019,4,60730202, 
2019,7,60520214, 
2019,14,60821765, 
2019,1,60842120, 
2019,7,60841525, 
2019,40,60181712, 
2019,2,60833005, 
2019,1,60761505, 
2019,17,60760815, 
2019,1,60873180, 
2019,6,60335195, 
2019,2,60834185, 
2019,5,60834305, 
2019,7,60426095, 
2019,1,60810786, 
2019,70,60192035, 
2019,245,60425812, 
2019,1,60177180, 
2019,1,60765645, 
2019,5,60335198, 
2019,1,60712247, 
2019,4,60192105, 
2019,1,60416172, 
2019,5,60192105, 
2019,1,60410505, 
2019,68,60851225, 
2019,4,60192105, 
2019,3,60192105, 
2019,11,60541658, 
2019,7,60730085, 
2019,60,60533642, 
2019,61,60714502, 
2019,3,60410446, 
2019,2,60140155, 
2019,2,60416392, 
2019,18,60841405, 
2019,5,60336045, 
2019,27,60326515, 
2019,1,60060182, 
2019,2,60861634, 
2019,2,60842395, 
2019,10,60521094, 
2019,1,60873845, 
2019,11,60352645, 
2019,2,60135218, 
2019,3,60320104, 
2019,38,60410423, 
2019,12,60181832, 
2019,3,60742765, 
2019,23,60822325, 
2019,26,60533617, 
2019,11,60823105, 
2019,10,60420025, 
2019,1,60761281, 
2019,94,60175047, 
2019,6,60416392, 
2019,18,60170265, 
2019,4,60411136, 
2019,1,60710684, 
2019,1,60533614, 
2019,3,60810786, 
2019,1,60844150, 
2019,1,60861211, 
2019,1,60714140, 
2019,10,60170078, 
2019,6,60181175, 
2019,35,60822815, 
2019,8,60115044, 
2019,3,60761285, 
2019,4,60330778, 
2019,4,60712092, 
2019,6,60125055, 
2019,1,60543452, 
2019,1,60050155, 
2019,2,60360415, 
2019,7,60526175, 
2019,1,60730243, 
2019,2,60730135, 
2019,38,60181206, 
2019,37,60732142, 
2019,53,60347452, 
2019,1,60455305, 
2019,1,60521032, 
2019,1,60821836, 
2019,9,60410374, 
2019,5,60832402, 
2019,1,60714680, 
2019,1,60120085, 
2019,1,60440118, 
2019,3,60861212, 
2019,51,60175657, 
2019,4,60060974, 
2019,6,60864467, 
2019,11,60874408, 
2019,1,60765515, 
2019,7,60337224, 
2019,149,60714230, 
2019,2,60160196, 
2019,1,60442202, 
2019,190,60182435, 
2019,22,60874164, 
2019,2,60821075, 
2019,5,60720971, 
2019,3,60763785, 
2019,5,60440798, 
2019,5,60192105, 
2019,1,60176094, 
2019,1,60181245, 
2019,3,60767725, 
2019,25,60165065, 
2019,1,60160196, 
2019,1,60541664, 
2019,2,99999999, 
2019,1,60873205, 
2019,2,60125055, 
2019,34,60761281, 
2019,7,60840282, 
2019,3,60730255, 
2019,38,60743762, 
2019,2,60192095, 
2019,15,60763025, 
2019,1,60525564, 
2019,40,60720095, 
2019,3,60430235, 
2019,1,60410352, 
2019,1,60711055, 
2019,6,60055903, 
2019,5,60420312, 
2019,1,60160045, 
2019,2,60165065, 
2019,3,60055295, 
2019,2,60430585, 
2019,2,60711055, 
2019,9,60510172, 
2019,1,60120075, 
2019,4,60351105, 
2019,2,60861211, 
2019,94,60811900, 
2019,2,99999999, 
2019,1,60873185, 
2019,1,60712023, 
2019,7,60160196, 
2019,6,60420431, 
2019,3,60761281, 
2019,22,60120075, 
2019,4,60520102, 
2019,1,60810475, 
2019,1,60533664, 
2019,2,60170079, 
2019,7,60330778, 
2019,2,60843285, 
2019,23,60356415, 
2019,3,60030902, 
2019,1,60821555, 
2019,8,60811905, 
2019,3,60410324, 
2019,5,60010465, 
2019,5,60425813, 
2019,2,60420431, 
2019,1,60347025, 
2019,1,60533695, 
2019,10,60543451, 
2019,3,60833005, 
2019,1,60349750, 
2019,4,60310052, 
2019,1,60823005, 
2019,1,60125045, 
2019,2,60830005, 
2019,6,60410424, 
2019,1,60430235, 
2019,16,60520515, 
2019,2,60410802, 
2019,1,60360415, 
2019,1,60192072, 
2019,1,60730085, 
2019,1,60833185, 
2019,2,60440134, 
2019,11,60520315, 
2019,1,60520355, 
2019,4,60541012, 
2019,4,60410225, 
2019,15,60835715, 
2019,1,60765725, 
2019,1,60440134, 
2019,7,60410305, 
2019,2,60714415, 
2019,2,60810786, 
2019,1,60833476, 
2019,2,60192085, 
2019,1,60761525, 
2019,7,60543451, 
2019,4,60340005, 
2019,1,60455473, 
2019,5,60336233, 
2019,55,60440135, 
2019,11,60830185, 
2019,9,60811900, 
2019,2,60352645, 
2019,1,60711495, 
2019,13,60135238, 
2019,1,60540448, 
2019,4,60810165, 
2019,6,60150165, 
2019,20,60811295, 
2019,1,60540506, 
2019,3,60135203, 
2019,2,60533695, 
2019,2,60731335, 
2019,9,60135218, 
2019,1,60765173, 
2019,5,60521085, 
2019,4,60823005, 
2019,65,60843285, 
2019,3,60160196, 
2019,1,60860012, 
2019,10,60170265, 
2019,13,60335195, 
2019,4,60040215, 
2019,13,60830055, 
2019,7,60182026, 
2019,276,60347305, 
2019,1,60416172, 
2019,2,60830005, 
2019,11,60810786, 
2019,10,60135203, 
2019,28,60822164, 
2019,41,60441414, 
2019,5,60440093, 
2019,12,60115125, 
2019,7,60710683, 
2019,1,60751230, 
2019,4,60192105, 
2019,85,60120013, 
2019,1,60441685, 
2019,2,60355512, 
2019,5,60542164, 
2019,2,60355512, 
2019,1,60821562, 
2019,1,60875635, 
2019,11,60337252, 
2019,3,60831487, 
2019,7,60811905, 
2019,2,60832402, 
2019,1,60711055, 
2019,2,60714242, 
2019,4,60541705, 
2019,1,61659290, 
2019,24,60743902, 
2019,1,60541704, 
2019,1,60541555, 
2019,8,60860565, 
2019,2,60410321, 
2019,3,60821585, 
2019,6,60545255, 
2019,4,60750970, 
2019,2,60442132, 
2019,4,60410321, 
2019,12,60150165, 
2019,5,60160196, 
2019,1,60442105, 
2019,3,60340605, 
2019,8,60861634, 
2019,5,60421102, 
2019,1,60192105, 
2019,7,60170285, 
2019,18,60720605, 
2019,1,60752694, 
2019,4,60176085, 
2019,3,60192120, 
2019,5,60191335, 
2019,2,60310052, 
2019,7,60411136, 
2019,16,60712005, 
2019,13,60761281, 
2019,4,60811900, 
2019,3,60170079, 
2019,1,60533696, 
2019,6,60730085, 
2019,1,60821525, 
2019,5,60192072, 
2019,2,60830105, 
2019,1,60330055, 
2019,3,60175047, 
2019,1,60192200, 
2019,1,60545045, 
2019,6,60824160, 
2019,7,60851225, 
2019,2,60821585, 
2019,22,60346215, 
2019,5,60741575, 
2019,1,60543362, 
2019,23,60120024, 
2019,8,60752483, 
2019,2,60450672, 
2019,7,99999999, 
2019,4,60192200, 
2019,16,60741215, 
2019,2,60165068, 
2019,3,60175047, 
2019,2,60864012, 
2019,2,60347455, 
2019,3,60811900, 
2019,3,60130235, 
2019,6,60835025, 
2019,1,60540472, 
2019,5,60711055, 
2019,53,60871744, 
2019,18,60712023, 
2019,5,60741900, 
2019,10,60765242, 
2019,2,60510138, 
2019,2,60055295, 
2019,17,60355512, 
2019,5,60120385, 
2019,1,60440825, 
2019,5,60822676, 
2019,11,61930360, 
2019,11,60170285, 
2019,1,60833635, 
2019,2,60824062, 
2019,18,60192105, 
2019,14,60833005, 
2019,1,60410722, 
2019,5,60183709, 
2019,19,60752580, 
2019,1,60349325, 
2019,2,60349445, 
2019,8,60180012, 
2019,1,60177200, 
2019,1,60355632, 
2019,1,60182012, 
2019,1,60442642, 
2019,1,60834414, 
2019,5,60810475, 
2019,10,60843285, 
2019,1,60175047, 
2019,23,60714612, 
2019,4,60873815, 
2019,2,60160194, 
2019,2,60442613, 
2019,2,60730165, 
2019,10,60125048, 
2019,18,60192200, 
2019,1,60360415, 
2019,6,60170285, 
2019,6,60411205, 
2019,2,60450125, 
2019,2,60711495, 
2019,3,60861635, 
2019,2,60742785, 
2019,17,60742785, 
2019,9,60873065, 
2019,41,60442057, 
2019,3,60761191, 
2019,22,60355512, 
2019,2,60346372, 
2019,1,60864455, 
2019,13,60135206, 
2019,3,60840285, 
2019,216,60120325, 
2019,6,60720605, 
2019,16,60541422, 
2019,2,60170075, 
2019,1,60411136, 
2019,13,61930360, 
2019,1,60310022, 
2019,3,60120013, 
2019,1,60850725, 
2019,1,60520101, 
2019,2,60861211, 
2019,2,60510137, 
2019,3,60842395, 
2019,8,60160196, 
2019,2,60714242, 
2019,35,60341465, 
2019,1,60110525, 
2019,8,60730165, 
2019,11,60873185, 
2019,2,60520101, 
2019,3,60742675, 
2019,3,60440145, 
2019,1,60874212, 
2019,2,60713055, 
2019,1,60730202, 
2019,17,60120065, 
2019,3,60450225, 
2019,90,60135215, 
2019,34,60192035, 
2019,1,60170172, 
2019,1,60170079, 
2019,4,60410622, 
2019,5,60873165, 
2019,4,60192300, 
2019,1,60732142, 
2019,2,60110535, 
2019,1,60135215, 
2019,12,60160196, 
2019,10,60811900, 
2019,5,60810970, 
2019,3,60170173, 
2019,4,60822142, 
2019,1,60843170, 
2019,3,60192060, 
2019,1,60130304, 
2019,8,60545242, 
2019,19,60824115, 
2019,1,60712165, 
2019,11,60850015, 
2019,1,61934220, 
2019,4,60135218, 
2019,4,60425235, 
2019,1,60761285, 
2019,7,60170176, 
2019,1,60824030, 
2019,3,60740786, 
2019,8,60425812, 
2019,29,60862764, 
2019,3,60346195, 
2019,18,60520101, 
2019,1,60712175, 
2019,1,60441842, 
2019,1,60356412, 
2019,9,60025902, 
2019,1,60811235, 
2019,5,60450245, 
2019,1,60714502, 
2019,24,60411135, 
2019,1,60441145, 
2019,1,60821072, 
2019,13,60410455, 
2019,27,60170173, 
2019,34,60830005, 
2019,1,60170075, 
2019,1,60833183, 
2019,5,60533592, 
2019,3,60843285, 
2019,3,60450285, 
2019,3,60326515, 
2019,1,60510442, 
2019,8,60175652, 
2019,2,60420775, 
2019,4,60730165, 
2019,4,60830465, 
2019,1,60763433, 
2019,14,60150165, 
2019,5,60160196, 
2019,11,60410325, 
2019,21,60730202, 
2019,1,60861211, 
2019,42,60763005, 
2019,6,60761740, 
2019,2,60425813, 
2019,42,60125025, 
2019,1,60863255, 
2019,2,60533606, 
2019,3,60841605, 
2019,2,60520101, 
2019,6,60730243, 
2019,27,60521055, 
2019,17,60840045, 
2019,22,60192105, 
2019,3,60811900, 
2019,7,60422690, 
2019,124,60762845, 
2019,5,60761282, 
2019,1,60824245, 
2019,5,60440192, 
2019,6,60822125, 
2019,3,60830605, 
2019,3,60710683, 
2019,2,60135222, 
2019,9,60711005, 
2019,1,60841605, 
2019,3,60416392, 
2019,6,60840115, 
2019,9,60411085, 
2019,3,60356415, 
2019,2,60871565, 
2019,2,60160196, 
2019,5,60192105, 
2019,9,60714040, 
2019,29,60833104, 
2019,4,60810001, 
2019,1,60833175, 
2019,2,60843300, 
2019,2,60135232, 
2019,19,60834355, 
2019,2,60540752, 
2019,3,60830345, 
2019,3,60711055, 
2019,5,60192055, 
2019,3,60442057, 
2019,11,60833005, 
2019,2,60192105, 
2019,4,60135215, 
2019,2,60730015, 
2019,4,60355503, 
2019,1,60416205, 
2019,3,60710008, 
2019,16,60840285, 
2019,2,60192085, 
2019,11,60730085, 
2019,1,60325615, 
2019,24,60520355, 
2019,26,60520102, 
2019,1,60542135, 
2019,56,60055902, 
2019,1,60060182, 
2019,4,60520355, 
2019,91,60740002, 
2019,1,60192018, 
2019,2,60864205, 
2019,45,60455165, 
2019,2,60763003, 
2019,1,60730165, 
2019,10,60000000, 
2019,8,60176085, 
2019,1,60356362, 
2019,8,60840970, 
2019,7,60340005, 
2019,7,60421108, 
2019,8,60430355, 
2019,6,60833005, 
2019,7,60192025, 
2019,6,60355512, 
2019,2,60135237, 
2019,4,60811900, 
2019,3,60533592, 
2019,12,60181055, 
2019,51,60192105, 
2019,28,60543451, 
2019,2,60160196, 
2019,3,60352645, 
2019,21,60710683, 
2019,1,60864012, 
2019,3,60425808, 
2019,7,60873073, 
2019,2,60060188, 
2019,1,60120901, 
2019,1,60862226, 
2019,1,60714242, 
2019,10,60355512, 
2019,1,60711055, 
2019,6,60822142, 
2019,3,60811900, 
2019,4,60533662, 
2019,14,60864255, 
2019,7,60821802, 
2019,6,60125025, 
2019,3,60440593, 
2019,11,60730275, 
2019,9,60823105, 
2019,11,60192105, 
2019,1,60175657, 
2019,6,60192200, 
2019,17,60422721, 
2019,2,60160196, 
2019,2,60355512, 
2019,34,60426112, 
2019,1,60822085, 
2019,6,60541706, 
2019,45,60712055, 
2019,1,60822585, 
2019,11,60840285, 
2019,92,60834385, 
2019,12,60352645, 
2019,2,60165078, 
2019,1,60421102, 
2019,3,60833175, 
2019,3,60833005, 
2019,1,60843200, 
2019,1,60762782, 
2019,2,60545233, 
2019,5,60823005, 
2019,1,60125058, 
2019,1,60352645, 
2019,1,60356575, 
2019,5,60520465, 
2019,57,60843290, 
2019,2,60711005, 
2019,3,60521055, 
2019,6,60510055, 
2019,1,60135222, 
2019,1,60341641, 
2019,8,60330605, 
2019,1,60351105, 
2019,10,60822245, 
2019,18,60325582, 
2019,14,60741215, 
2019,6,60420432, 
2019,1,60741575, 
2019,1,60840285, 
2019,6,60430372, 
2019,1,60135222, 
2019,1,60192095, 
2019,2,60410225, 
2019,11,60440135, 
2019,91,60850015, 
2019,1,60730182, 
2019,1,60170185, 
2019,3,60750012, 
2019,7,60510138, 
2019,1,60740005, 
2019,1,60864205, 
2019,5,60410321, 
2019,2,60711055, 
2019,1,60410315, 
2019,7,60170265, 
2019,1,60861063, 
2019,1,60823012, 
2019,3,60841032, 
2019,3,60055900, 
2019,4,60767825, 
2019,2,60533593, 
2019,1,60711442, 
2019,6,60181085, 
2019,35,60410545, 
2019,3,60450285, 
2019,1,60050165, 
2019,1,60356552, 
2019,4,60346164, 
2019,2,60060188, 
2019,1,60170078, 
2019,1,60541422, 
2019,3,60455682, 
2019,13,60760365, 
2019,3,60192105, 
2019,13,60410234, 
2019,2,99999999, 
2019,8,60450125, 
2019,9,60416391, 
2019,3,60410234, 
2019,3,60170078, 
2019,66,60125035, 
2019,22,60192105, 
2019,8,60730062, 
2019,1,60734452, 
2019,13,60175047, 
2019,1,60175185, 
2019,1,60712023, 
2019,2,60743762, 
2019,38,60712025, 
2019,1,60440231, 
2019,2,60821802, 
2019,2,60160196, 
2019,5,60713055, 
2019,3,60192115, 
2019,1,60821795, 
2019,1,60160194, 
2019,22,60861635, 
2019,1,60714415, 
2019,1,60742755, 
2019,33,60833005, 
2019,1,60181475, 
2019,2,60713055, 
2019,17,60320278, 
2019,12,60811900, 
2019,33,60713055, 
2019,2,60440598, 
2019,93,60330878, 
2019,1,60340495, 
2019,3,60431086, 
2019,8,60867585, 
2019,229,60160045, 
2019,9,60765173, 
2019,22,60830275, 
2019,50,60864205, 
2019,1,60310055, 
2019,2,60182026, 
2019,1,60835025, 
2019,3,60455165, 
2019,2,60533591, 
2019,16,60170055, 
2019,32,60833695, 
2019,3,60410234, 
2019,109,60863315, 
2019,1,60740325, 
2019,1,60135232, 
2019,23,60850015, 
2019,8,60710683, 
2019,3,60165065, 
2019,53,60170265, 
2019,2,60712152, 
2019,8,60741900, 
2019,5,60741900, 
2019,1,60834385, 
2019,3,60714170, 
2019,13,60860125, 
2019,5,60520101, 
2019,39,61700000, 
2019,4,60843160, 
2019,3,60135203, 
2019,3,60440587, 
2019,1,60740005, 
2019,5,60165065, 
2019,1,60874502, 
2019,1,99999999, 
2019,1,60711442, 
2019,5,60752694, 
2019,3,60730088, 
2019,19,60821775, 
2019,1,60870295, 
2019,6,60833163, 
2019,5,60710684, 
2019,4,60520101, 
2019,11,60830185, 
2019,3,60743755, 
2019,14,60871684, 
2019,7,60160196, 
2019,11,60734455, 
2019,3,60425555, 
2019,7,60420431, 
2019,1,60711055, 
2019,5,60192025, 
2019,7,60833252, 
2019,6,60533662, 
2019,12,60822815, 
2019,2,60336233, 
2019,3,60510206, 
2019,9,60020295, 
2019,1,60160196, 
2019,1,60863465, 
2019,1,60425235, 
2019,9,60425685, 
2019,998,60160196, 
2019,8,60525571, 
2019,3,60711055, 
2019,1,60182185, 
2019,1,60135218, 
2019,1,60192105, 
2019,1,60175652, 
2019,1,60521105, 
2019,19,60182026, 
2019,2,60341465, 
2019,6,60360575, 
2019,29,60355512, 
2019,4,60833005, 
2019,3,60711055, 
2019,19,60410424, 
2019,2,60714242, 
2019,3,60821795, 
2019,2,60721055, 
2019,1,60330778, 
2019,7,60833201, 
2019,12,60125035, 
2019,63,60841032, 
2019,8,60176002, 
2019,22,60842395, 
2019,1,60346165, 
2019,8,60356392, 
2019,15,60347452, 
2019,2,60762655, 
2019,1,60160196, 
2019,2,60120375, 
2019,1,60870065, 
2019,3,60415065, 
2019,4,60450255, 
2019,2,60425542, 
2019,3,60860005, 
2019,5,60833005, 
2019,1,60873044, 
2019,7,60740265, 
2019,1,60431086, 
2019,4,60765242, 
2019,5,60341641, 
2019,5,60540215, 
2019,2,60711495, 
2019,1,60533695, 
2019,1,60761445, 
2019,2,60521095, 
2019,2,60410321, 
2019,30,61760000, 
2019,77,60440118, 
2019,2,60713095, 
2019,39,60830005, 
2019,188,60510111, 
2019,18,60833005, 
2019,4,60811245, 
2019,2,60866607, 
2019,6,60183707, 
2019,2,60870662, 
2019,78,60160196, 
2019,4,60431084, 
2019,4,60160196, 
2019,57,60742815, 
2019,4,60135237, 
2019,3,60541658, 
2019,1,60192105, 
2019,2,60831295, 
2019,4,60810025, 
2019,2,60840015, 
2019,15,60711442, 
2019,8,60840015, 
2019,1,60192290, 
2019,2,60356552, 
2019,3,60811900, 
2019,3,60410324, 
2019,2,60841535, 
2019,1,60510205, 
2019,4,60810001, 
2019,7,60840115, 
2019,11,60337385, 
2019,11,60442611, 
2019,582,60335195, 
2019,2,60526155, 
2019,12,60821802, 
2019,2,60873105, 
2019,315,60741970, 
2019,75,60346205, 
2019,1,60170079, 
2019,15,60833005, 
2019,13,60355512, 
2019,1,60192200, 
2019,3,60874401, 
2019,2,60135228, 
2019,3,60160196, 
2019,33,60520101, 
2019,1,60192105, 
2019,3,60713055, 
2019,26,60544460, 
2019,2,60410424, 
2019,4,60533695, 
2019,3,60534281, 
2019,4,60711055, 
2019,7,60534195, 
2019,3,60541716, 
2019,23,60821825, 
2019,4,60415762, 
2019,2,60713055, 
2019,27,62760000, 
2019,4,60410358, 
2019,27,60416392, 
2019,4,60835025, 
2019,1,60711055, 
2019,3,60360415, 
2019,35,60541495, 
2019,51,60135414, 
2019,6,60325505, 
2019,6,60765505, 
2019,20,60192205, 
2019,1,60170079, 
2019,12,60050165, 
2019,24,60310971, 
2019,1,60842120, 
2019,1,60055902, 
2019,66,60510137, 
2019,29,60347165, 
2019,4,60410426, 
2019,9,60821802, 
2019,4,60355512, 
2019,3,60525255, 
2019,18,60175047, 
2019,17,60175053, 
2019,2,99999999, 
2019,1,99999999, 
2019,2,60834005, 
2019,10,60821585, 
2019,12,60751240, 
2019,11,60861211, 
2019,23,60192095, 
2019,2,60872560, 
2019,8,60176085, 
2019,4,60410426, 
2019,1,60714130, 
2019,1,60192205, 
2019,1,60711495, 
2019,5,60410426, 
2019,4,60711055, 
2019,3,60732295, 
2019,5,60833005, 
2019,3,60160196, 
2019,1,60763005, 
2019,2,60055364, 
2019,1,60835025, 
2019,25,60341641, 
2019,47,60861212, 
2019,4,60356332, 
2019,34,60545282, 
2019,2,60510175, 
2019,3,60761285, 
2019,5,60356364, 
2019,3,60833183, 
2019,13,60135215, 
2019,4,60334105, 
2019,6,60175047, 
2019,70,60355632, 
2019,8,60840045, 
2019,1,60861326, 
2019,2,60345664, 
2019,33,60871215, 
2019,1,60165065, 
2019,5,60160196, 
2019,4,60410321, 
2019,9,60873844, 
2019,1,60346352, 
2019,2,60510325, 
2019,7,60810001, 
2019,1,60833695, 
2019,6,63960000, 
2019,12,60521063, 
2019,1,60420431, 
2019,2,60160196, 
2019,2,60533601, 
2019,8,60874401, 
2019,10,60840285, 
2019,2,60714502, 
2019,1,60521075, 
2019,2,60425235, 
2019,3,60834305, 
2019,2,60175047, 
2019,6,60840285, 
2019,6,60455525, 
2019,4,60355512, 
2019,1,60426055, 
2019,2,60430235, 
2019,17,60543365, 
2019,2,60160196, 
2019,1,60347114, 
2019,8,60830185, 
2019,19,60450672, 
2019,6,60850012, 
2019,3,60822462, 
2019,3,60410545, 
2019,10,60533662, 
2019,3,60520315, 
2019,9,60543451, 
2019,1,60711055, 
2019,4,60330778, 
2019,3,60347025, 
2019,1,60711055, 
2019,6,60543452, 
2019,2,60730175, 
2019,2,60425235, 
2019,4,60841032, 
2019,16,60711495, 
2019,4,60160196, 
2019,7,60170079, 
2019,2,60192200, 
2019,12,60714410, 
2019,2,60873285, 
2019,2,60712247, 
2019,4,60191195, 
2019,1,60761475, 
2019,11,60411075, 
2019,1,60182292, 
2019,11,60545495, 
2019,11,60750022, 
2019,1,60170075, 
2019,157,60440593, 
2019,19,60135206, 
2019,2,60541492, 
2019,6,60441685, 
2019,2,60833302, 
2019,2,60525566, 
2019,5,60340005, 
2019,3,60751290, 
2019,3,60175047, 
2019,17,60541716, 
2019,1,60170285, 
2019,1,60416392, 
